Time,#Frame,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,FMSQ
2025-03-07 12:06:12.917,77,0.02956447,-0.4148073,0.04599067,-0.9082655,359.109,49.14091,353.7951,1
2025-03-07 12:06:12.943,78,0.03333913,-0.414436,0.04814838,-0.9081923,358.8169,49.12566,353.3898,1
2025-03-07 12:06:12.971,79,0.03762623,-0.4143211,0.0502626,-0.9079627,358.4713,49.15027,352.9639,1
2025-03-07 12:06:12.998,80,0.04123401,-0.4142233,0.05233039,-0.9077338,358.1945,49.17413,352.575,1
2025-03-07 12:06:13.025,81,0.04451469,-0.4139767,0.05406546,-0.9075896,357.9347,49.17823,352.2366,1
2025-03-07 12:06:13.054,82,0.04757361,-0.4138935,0.05545408,-0.9073886,357.6828,49.20214,351.9445,1
2025-03-07 12:06:13.080,83,0.0521655,-0.4138167,0.05735047,-0.9070532,357.2964,49.24729,351.525,1
2025-03-07 12:06:13.107,84,0.05456175,-0.4138061,0.05855479,-0.9068401,357.1055,49.27664,351.2833,1
2025-03-07 12:06:13.133,85,0.05772286,-0.4138691,0.05993034,-0.9065258,356.8444,49.32639,350.9861,1
2025-03-07 12:06:13.161,86,0.06210646,-0.4136366,0.0619984,-0.906203,356.4872,49.35888,350.5577,1
2025-03-07 12:06:13.188,87,0.06589273,-0.4135129,0.06376103,-0.9058697,356.1785,49.39976,350.1894,1
2025-03-07 12:06:13.216,88,0.06967121,-0.4132666,0.06544347,-0.9055794,355.8657,49.4278,349.8298,1
2025-03-07 12:06:13.243,89,0.07263024,-0.412902,0.06713511,-0.9053893,355.6369,49.43138,349.5095,1
2025-03-07 12:06:13.268,90,0.07605217,-0.4126006,0.06842728,-0.905149,355.3418,49.45078,349.2076,1
2025-03-07 12:06:13.296,91,0.07962218,-0.4122743,0.07000246,-0.9048702,355.0449,49.4728,348.8686,1
2025-03-07 12:06:13.323,92,0.082201,-0.4118967,0.07185359,-0.9046664,354.8631,49.47512,348.5495,1
2025-03-07 12:06:13.351,93,0.08472732,-0.4118165,0.07291307,-0.904385,354.6523,49.51244,348.314,1
2025-03-07 12:06:13.377,94,0.08975077,-0.4116076,0.07504589,-0.9038209,354.2344,49.58436,347.8422,1
2025-03-07 12:06:13.405,95,0.09225556,-0.4115299,0.07639812,-0.9034907,354.0406,49.62671,347.576,1
2025-03-07 12:06:13.431,96,0.0950628,-0.411753,0.0773107,-0.9030203,353.7987,49.71209,347.3383,1
2025-03-07 12:06:13.456,97,0.09974787,-0.4116296,0.0792677,-0.9024013,353.4098,49.79773,346.8984,1
2025-03-07 12:06:13.484,98,0.102102,-0.4117539,0.0800136,-0.9020154,353.2058,49.86472,346.7003,1
2025-03-07 12:06:13.511,99,0.1081651,-0.4116194,0.0823677,-0.9011579,352.6957,49.98731,346.1464,1
2025-03-07 12:06:13.537,100,0.1108332,-0.4116594,0.08328561,-0.9007309,352.4673,50.05546,345.9135,1
2025-03-07 12:06:13.564,101,0.1147693,-0.4117478,0.08426329,-0.9001065,352.1131,50.16016,345.608,1
2025-03-07 12:06:13.590,102,0.1189656,-0.4115325,0.08609051,-0.899487,351.7694,50.24068,345.2014,1
2025-03-07 12:06:13.617,103,0.1231393,-0.4112691,0.08795192,-0.8988654,351.4294,50.31851,344.7916,1
