Timestamp,Lead I (LA-RA),Lead II (LL-LA),Lead III (LL-RA),Vx-RL,FMS,Condition
2025-07-15 16:30:03.724,-0.090293851738424,-0.0889779535862997,-0.1792718043250415,-0.0111780942616618,0,DB
2025-07-15 16:30:03.728,-0.1093913097764411,-0.117869360774595,-0.2272606695539128,0.0058382435427573,0,DB
2025-07-15 16:30:03.732,-0.1221559748345717,-0.1095839918066796,-0.231739965646877,0.0163593845213658,0,DB
2025-07-15 16:30:03.736,-0.1122485684279923,-0.0913278159856345,-0.2035763834221972,0.0200687881920286,0,DB
2025-07-15 16:30:03.740,-0.0730444733738542,-0.1085107415364395,-0.1815552139218445,0.0337700229330616,0,DB
2025-07-15 16:30:03.744,-0.0058844508508266,-0.1464542271330871,-0.1523386769984516,0.0718250090566749,0,DB
2025-07-15 16:30:03.747,0.0944870163673378,-0.1311167730399493,-0.0366297556903634,0.1267090017265248,0,DB
2025-07-15 16:30:03.751,0.2400665278281894,-0.0227773958998372,0.2172891329070754,0.1810727436379296,0,DB
2025-07-15 16:30:03.755,0.41543368375173,0.137964559427788,0.5533982441546674,0.2231929877636678,0,DB
2025-07-15 16:30:03.759,0.5444883373675506,0.2945494186336007,0.8390377569728471,0.2319171769446916,0,DB
2025-07-15 16:30:03.763,0.5244130425931028,0.4359593333057789,0.9603723768669842,0.1664701407807364,0,DB
2025-07-15 16:30:03.767,0.3105962304798935,0.5775467780339818,0.8881430094779883,-0.001135528533406,0,DB
2025-07-15 16:30:03.771,-0.0430408194331688,0.7191086807756419,0.6760678623024252,-0.2467206441010168,0,DB
2025-07-15 16:30:03.775,-0.4132739467741164,0.8234213166008291,0.4101473707826688,-0.4934499862346946,0,DB
2025-07-15 16:30:03.779,-0.6625185982878072,0.8171174339895688,0.1545988366537362,-0.6492666926508119,0,DB
2025-07-15 16:30:03.783,-0.7125534902499369,0.6475308197674816,-0.0650226695348354,-0.6615376052562798,0,DB
2025-07-15 16:30:03.787,-0.6034875699317758,0.3611905445294222,-0.2422970244594039,-0.553251405509698,0,DB
2025-07-15 16:30:03.790,-0.4540332031163259,0.0830125250269418,-0.3710206771510039,-0.4014307645007735,0,DB
2025-07-15 16:30:03.794,-0.3523855927392688,-0.096518854860065,-0.4489044466653684,-0.2745690094626837,0,DB
2025-07-15 16:30:03.798,-0.3095683611168075,-0.1747351091925986,-0.4843034693800974,-0.1937492912290268,0,DB
2025-07-15 16:30:03.802,-0.2993932562034576,-0.1879055832358808,-0.4872988385150816,-0.1453065569104661,0,DB
2025-07-15 16:30:03.806,-0.2967681773875376,-0.1654369828932972,-0.4622051593616755,-0.111989890576673,0,DB
2025-07-15 16:30:03.810,-0.2818319912057018,-0.132796556794018,-0.4146285470854641,-0.0855549375226699,0,DB
2025-07-15 16:30:03.814,-0.2441354640333977,-0.1103920963444331,-0.3545275594685465,-0.0614650417872746,0,DB
2025-07-15 16:30:03.818,-0.1906533110418392,-0.0978138543214411,-0.2884671644593178,-0.0364715938840945,0,DB
2025-07-15 16:30:03.822,-0.1376615182432583,-0.0828122636880696,-0.2204737810328733,-0.0133333784621166,0,DB
2025-07-15 16:30:03.826,-0.0962276578028594,-0.0647248032524551,-0.1609524601622531,0.0009189589274034,0,DB
2025-07-15 16:30:03.830,-0.0700420298923345,-0.0523463300565441,-0.1223883590611487,0.0047912507400967,0,DB
2025-07-15 16:30:03.833,-0.0584153100267126,-0.04687569400367,-0.1052910031481941,0.0046669420022939,0,DB
2025-07-15 16:30:03.837,-0.0541114229115505,-0.0428286593493261,-0.0969400813844822,0.0058929375184193,0,DB
2025-07-15 16:30:03.841,-0.04603905931881,-0.0391040802876571,-0.0851431387359063,0.0075015468449308,0,DB
2025-07-15 16:30:03.845,-0.0315123296902966,-0.0378720365886426,-0.0693843654141279,0.007381025537352,0,DB
2025-07-15 16:30:03.849,-0.0193728915120049,-0.0383852617271476,-0.0577581523801256,0.0070570978089308,0,DB
2025-07-15 16:30:03.853,-0.0154259476244218,-0.0394514565668172,-0.0548774033381969,0.0089527437931655,0,DB
2025-07-15 16:30:03.857,-0.0132089013785441,-0.0427006505209293,-0.0559095510526048,0.0131776971934765,0,DB
2025-07-15 16:30:03.861,-0.0054659651776432,-0.0482868221844459,-0.0537527865214053,0.0184939343837526,0,DB
2025-07-15 16:30:03.865,0.0044252314733161,-0.0522097384205129,-0.047784506112602,0.0232583644340695,0,DB
2025-07-15 16:30:03.869,0.010046509173479,-0.051350956540106,-0.0413044465381677,0.0264847442880123,0,DB
2025-07-15 16:30:03.872,0.013020490658701,-0.0472360472246781,-0.0342155557439129,0.0300980631606837,0,DB
2025-07-15 16:30:03.876,0.0189422042987057,-0.0434684488596265,-0.0245262437454365,0.0361942891250167,0,DB
2025-07-15 16:30:03.880,0.0282992183831075,-0.0426485942710913,-0.0143493750789585,0.041625104170368,0,DB
2025-07-15 16:30:03.884,0.0379360292361927,-0.0452192837715554,-0.0072832537326449,0.0416455642143334,0,DB
2025-07-15 16:30:03.888,0.0470474767361303,-0.0488507046679581,-0.0018032271356288,0.0381702636521248,0,DB
2025-07-15 16:30:03.892,0.0565195894150364,-0.050273396449954,0.0062461937543991,0.0373478582321011,0,DB
2025-07-15 16:30:03.896,0.0655324629454343,-0.0483269115056321,0.0172055522222636,0.0404225683036622,0,DB
2025-07-15 16:30:03.900,0.0730222508302252,-0.0437464201070202,0.029275831499131,0.0436578440995681,0,DB
2025-07-15 16:30:03.904,0.0808220269987129,-0.0379632036025134,0.042858824165538,0.0453858682028845,0,DB
2025-07-15 16:30:03.908,0.0920466262860833,-0.0339846765915625,0.058061950456791,0.0467522407164767,0,DB
2025-07-15 16:30:03.912,0.1064132230240372,-0.0348765348314524,0.0715366889476238,0.047281852468064,0,DB
2025-07-15 16:30:03.915,0.1196378706927317,-0.0396816128683758,0.079956258572556,0.0456527623719324,0,DB
2025-07-15 16:30:03.919,0.1289282560679813,-0.0446954399263,0.084232816883212,0.043426559359911,0,DB
2025-07-15 16:30:03.923,0.1369445806596404,-0.0489608235268825,0.0879837578671343,0.0434866260371465,0,DB
2025-07-15 16:30:03.927,0.1473032041947399,-0.053846793563527,0.093456411358055,0.0465741038869491,0,DB
2025-07-15 16:30:03.931,0.1584176625690598,-0.0579155789899609,0.1005020842987529,0.052017222036878,0,DB
2025-07-15 16:30:03.935,0.1663258639739083,-0.0580356059640027,0.1082902587227554,0.0589857916395666,0,DB
2025-07-15 16:30:03.939,0.1711908367379017,-0.0555704123563644,0.1156204250872121,0.0653368367694223,0,DB
2025-07-15 16:30:03.943,0.1758219185160868,-0.0552861124371064,0.1205358067769279,0.0684995237774457,0,DB
2025-07-15 16:30:03.947,0.1808576681026062,-0.0574706549720754,0.1233870138209479,0.0687778949154524,0,DB
2025-07-15 16:30:03.951,0.1867616620196969,-0.0577398498341525,0.1290218128689557,0.0691877815962224,0,DB
2025-07-15 16:30:03.955,0.1965965239431439,-0.0554393246888132,0.1411571999305633,0.0717714285243423,0,DB
2025-07-15 16:30:03.958,0.2111415616455686,-0.0547700781839943,0.1563714841300064,0.0763064549985827,0,DB
2025-07-15 16:30:03.962,0.2249259221095449,-0.056745157606916,0.168180765163258,0.0818777352809978,0,DB
