Timestamp,Lead I (LA-RA),Lead II (LL-LA),Lead III (LL-RA),Vx-RL
2025-07-15 16:17:29.165,-0.7188818811951909,0.4637144604209112,-0.2551674210970311,-0.6509079400941198
2025-07-15 16:17:29.169,-0.5954028615551714,0.1824472397096286,-0.4129556221753501,-0.5339626129373747
2025-07-15 16:17:29.172,-0.4425970548512394,-0.0444604001862555,-0.4870574553740794,-0.3916754796847954
2025-07-15 16:17:29.176,-0.3448430895772837,-0.1636140358309457,-0.508457125751868,-0.2817773611104882
2025-07-15 16:17:29.180,-0.3120400555195532,-0.1976107047371544,-0.5096507606076377,-0.2139603765144134
2025-07-15 16:17:29.184,-0.3151658017679108,-0.1828179565162672,-0.4979837586420799,-0.1716049431356537
2025-07-15 16:17:29.188,-0.3138879904068301,-0.1473785247693079,-0.4612665155406179,-0.136022821572725
2025-07-15 16:17:29.192,-0.2758037199871604,-0.1170151040594455,-0.3928188244177831,-0.0996347958118733
2025-07-15 16:17:29.196,-0.2048475751465296,-0.1001112205879801,-0.3049587961126592,-0.067753389899562
2025-07-15 16:17:29.200,-0.1370290747605339,-0.0833122166637574,-0.2203412918092205,-0.0464564483956414
2025-07-15 16:17:29.204,-0.0954647344858373,-0.0600139531276585,-0.1554786880047711,-0.0319907992608768
2025-07-15 16:17:29.208,-0.0707515351922336,-0.043391629870169,-0.1141431654599738,-0.01856351024689
2025-07-15 16:17:29.211,-0.050466599944275,-0.0420049919157367,-0.0924715922641125,-0.0089559381658003
2025-07-15 16:17:29.215,-0.0385266305768402,-0.0443443246195022,-0.0828709556068988,-0.0077734875369139
2025-07-15 16:17:29.219,-0.0361093869412215,-0.0374611980709936,-0.0735705854288325,-0.011509209742194
2025-07-15 16:17:29.223,-0.0307501249457742,-0.0243569894826132,-0.0551071148508803,-0.0145532843591694
2025-07-15 16:17:29.227,-0.0168401268691306,-0.0141725526063667,-0.0310126799039967,-0.0188376426549557
2025-07-15 16:17:29.231,-0.0059787531498064,-0.008113654286338,-0.0140924078706499,-0.0287841817074345
2025-07-15 16:17:29.235,-0.0055952588678323,-0.0037500713921391,-0.0093453307001748,-0.0400559425913822
2025-07-15 16:17:29.239,-0.0053607596375163,-0.0034087009449483,-0.0087694610281019,-0.0418182655588879
2025-07-15 16:17:29.243,0.0039032807562598,-0.0096771048294884,-0.0057738245242989,-0.0310246028767467
2025-07-15 16:17:29.247,0.0145640218547635,-0.0189441229727193,-0.0043801015744686,-0.0167943350344052
2025-07-15 16:17:29.251,0.017833252409907,-0.0260995482377492,-0.0082662962895834,-0.0075072644838086
2025-07-15 16:17:29.254,0.0201738806496412,-0.0308535032225466,-0.0106796230395939,-0.0020523330340569
2025-07-15 16:17:29.258,0.0303118737396808,-0.0342602746199667,-0.0039484013517988,0.0023536259638817
2025-07-15 16:17:29.262,0.0423495636809694,-0.0337462291331598,0.0086033340715071,0.0039093794698061
2025-07-15 16:17:29.266,0.0468855167281908,-0.0274515328847503,0.0194339833624943,0.0024490099313524
2025-07-15 16:17:29.270,0.0490691474935419,-0.0200346246395396,0.0290345223686728,0.0031857080709579
2025-07-15 16:17:29.274,0.0597862737980949,-0.0178315550491895,0.041954718259405,0.0098393304651526
2025-07-15 16:17:29.278,0.0767248753387623,-0.0202732191984372,0.0564516556467559,0.0187428654783113
2025-07-15 16:17:29.282,0.0899620324501775,-0.0221520564164173,0.0678099755362325,0.023359889059549
2025-07-15 16:17:29.286,0.0997729003053975,-0.0225120173451254,0.0772608824590131,0.0233620154158733
2025-07-15 16:17:29.290,0.113523120794498,-0.024389633074184,0.089133487215596,0.0247020330161164
2025-07-15 16:17:29.294,0.1302313779684519,-0.0271872185013415,0.1030441589591052,0.029413337966022
2025-07-15 16:17:29.297,0.1425885689243567,-0.0272721974971571,0.1153163709160046,0.0318449203377121
2025-07-15 16:17:29.301,0.1504470996648359,-0.0254318740963514,0.1250152250542959,0.0283462450107933
2025-07-15 16:17:29.305,0.1600341499587615,-0.0254869233522802,0.1345472260896115,0.023509519370738
2025-07-15 16:17:29.309,0.1727395526415084,-0.0264233583115346,0.1463161938106537,0.0230618235847171
2025-07-15 16:17:29.313,0.1846231317796774,-0.024404519173133,0.1602186120848646,0.0272928743733328
2025-07-15 16:17:29.317,0.194424143066992,-0.0211060655027642,0.1733180770403583,0.0333369984074937
2025-07-15 16:17:29.321,0.2038486524519973,-0.0214121339889176,0.1824365179373658,0.0373121890266489
2025-07-15 16:17:29.325,0.21197914113308,-0.0245157090907811,0.1874634315150177,0.0360937886906872
2025-07-15 16:17:29.329,0.2166182135574116,-0.0253952941982509,0.1912229188303881,0.0336325988085034
2025-07-15 16:17:29.333,0.2203120167178269,-0.0234934605998865,0.1968185555878168,0.0388465155214209
2025-07-15 16:17:29.336,0.2283862849076672,-0.0226527851388615,0.2057334992377068,0.0512239881613205
2025-07-15 16:17:29.340,0.2405068103072047,-0.0236499341068293,0.2168568756686252,0.0591640070893588
2025-07-15 16:17:29.344,0.2501716732197892,-0.0234008610416405,0.2267708116458051,0.0575147649704495
2025-07-15 16:17:29.348,0.2531335919686515,-0.0214019678587141,0.2317316235770948,0.0552932255763447
2025-07-15 16:17:29.352,0.2503759871670195,-0.0213433475420011,0.2290326390920719,0.0618220543734856
2025-07-15 16:17:29.356,0.2426659421324078,-0.0253981069033647,0.2172678346963778,0.073640675378102
2025-07-15 16:17:29.360,0.228268181310924,-0.0307376351506958,0.197530545627895,0.0791381935586879
2025-07-15 16:17:29.364,0.2066580519437256,-0.0326765527316235,0.1739814986801224,0.0728933874126475
2025-07-15 16:17:29.368,0.1803279961655966,-0.0291912287661532,0.1511367668681939,0.062150714555925
2025-07-15 16:17:29.372,0.1528916956320974,-0.0222182991308556,0.130673395971169,0.0576058154072245
2025-07-15 16:17:29.376,0.1275109310093272,-0.0156187273805626,0.1118922030999374,0.0588567953786356
2025-07-15 16:17:29.379,0.1058274129116844,-0.0114718064207167,0.0943556059633279,0.0534928344410302
2025-07-15 16:17:29.383,0.0868181106167393,-0.0083138179178004,0.0785042921728099,0.033194266518918
2025-07-15 16:17:29.387,0.0682271989689936,-0.0040680508263459,0.0641591476185369,0.005724408599157
2025-07-15 16:17:29.391,0.0501907635639697,-6.336604667117563e-05,0.0501273969953313,-0.0141339373257097
2025-07-15 16:17:29.395,0.0356111599504135,-0.000351910151874,0.0352592492785888,-0.0208696696135076
2025-07-15 16:17:29.399,0.0255957626608906,-0.0070705265276042,0.0185252356155859,-0.0198305760568577
2025-07-15 16:17:29.403,0.0163215890815676,-0.0175890289586046,-0.0012674403919387,-0.017326092228566
2025-07-15 16:17:29.407,0.0028472932997087,-0.026522431021289,-0.0236751382334677,-0.0152736174774772
2025-07-15 16:17:29.411,-0.0141653990551342,-0.0304125946023239,-0.0445779941665015,-0.0127132159481275
2025-07-15 16:17:29.415,-0.0275545614966154,-0.0304360271669598,-0.0579905891696663,-0.0086790443326714
2025-07-15 16:17:29.419,-0.0306987810681581,-0.0305254434824617,-0.0612242250532095,-0.0048492035241799
2025-07-15 16:17:29.422,-0.024967252333993,-0.0326689448626996,-0.0576361976954498,-0.0046458611630408
2025-07-15 16:17:29.426,-0.0186810051322633,-0.0339527091308771,-0.0526337147582324,-0.0080246044894446
2025-07-15 16:17:29.430,-0.0183572436969593,-0.0294848177371614,-0.0478420619255847,-0.0107900277592153
2025-07-15 16:17:29.434,-0.0229541943834573,-0.0199403366907605,-0.0428945315615615,-0.0101766813941545
2025-07-15 16:17:29.438,-0.0275095496318526,-0.0142104296003038,-0.041719979714927,-0.0065336194328043
