Timestamp,GSR_Filtered,PPG_Filtered,FMS,Condition
2025-06-25 14:04:59.014,4.978711581399224e-06,1.0512120109678802,,
2025-06-25 14:04:59.022,8.205499158609195e-06,1.1934366781967929,,
2025-06-25 14:04:59.030,1.1693067406519471e-05,1.3445681235166955,,
2025-06-25 14:04:59.038,1.548816113087526e-05,1.501788943205827,,
2025-06-25 14:04:59.045,1.9625701929871503e-05,1.6620525648797375,,
2025-06-25 14:04:59.053,2.4123772958747697e-05,1.822162484821168,,
2025-06-25 14:04:59.061,2.897903768313165e-05,1.9788595369424664,,
2025-06-25 14:04:59.069,3.416310143251909e-05,2.128913502497211,,
2025-06-25 14:04:59.077,3.962029099981369e-05,2.269215090774426,,
2025-06-25 14:04:59.084,4.526721385100943e-05,2.396864275616561,,
2025-06-25 14:04:59.092,5.099429087772495e-05,2.509251158997746,,
2025-06-25 14:04:59.100,5.6669264808144754e-05,2.604125934654762,,
2025-06-25 14:04:59.108,6.214249617680602e-05,2.6796551121648395,,
2025-06-25 14:04:59.116,6.725369918098386e-05,2.734461895443141,,
2025-06-25 14:04:59.123,7.183966070950932e-05,2.76764944337471,,
2025-06-25 14:04:59.131,7.574241949768096e-05,2.778806622981384,,
2025-06-25 14:04:59.139,7.881734635804595e-05,2.767996741714252,,
2025-06-25 14:04:59.147,8.094057524394974e-05,2.735730558867948,,
2025-06-25 14:04:59.155,8.201530330780401e-05,2.682925576017319,,
2025-06-25 14:04:59.163,8.197658810264208e-05,2.610854154560656,,
2025-06-25 14:04:59.170,8.079439587053657e-05,2.52108338264304,,
2025-06-25 14:04:59.178,7.84747866374551e-05,2.4154098056125566,,
2025-06-25 14:04:59.186,7.505925300406124e-05,2.2957921449278285,,
2025-06-25 14:04:59.194,7.062235526960555e-05,2.1642849696617628,,
2025-06-25 14:04:59.202,6.526791451295625e-05,2.022975972936232,,
2025-06-25 14:04:59.209,5.912412331517509e-05,1.8739290733919944,,
2025-06-25 14:04:59.217,5.2337984416438174e-05,1.7191350432005128,,
2025-06-25 14:04:59.225,4.506947072900647e-05,1.5604707920532794,,
2025-06-25 14:04:59.233,3.748571925196484e-05,1.3996678455227172,,
2025-06-25 14:04:59.241,2.975546963124674e-05,1.2382899861980814,,
2025-06-25 14:04:59.248,2.2043898485776785e-05,1.0777195197427278,,
2025-06-25 14:04:59.256,1.4508000443028803e-05,0.9191512220498655,,
2025-06-25 14:04:59.264,7.292677356127855e-06,0.7635927405058647,,
2025-06-25 14:04:59.272,5.276722570616415e-07,0.6118700680188998,,
2025-06-25 14:04:59.280,-5.674571971920206e-06,0.464636675263914,,
2025-06-25 14:04:59.288,-1.1220122849209129e-05,0.3223849586312405,,
2025-06-25 14:04:59.295,-1.6033922906350776e-05,0.1854588191325572,,
2025-06-25 14:04:59.303,-2.005948183058641e-05,0.05406640936552,,
2025-06-25 14:04:59.311,-2.325810167362985e-05,-0.0717076525632273,,
2025-06-25 14:04:59.319,-2.5607805956421417e-05,-0.1918910274758209,,
2025-06-25 14:04:59.327,-2.7102100895907324e-05,-0.3066135189071386,,
2025-06-25 14:04:59.334,-2.774870428884956e-05,-0.4160979858712799,,
2025-06-25 14:04:59.342,-2.7568414180649207e-05,-0.520652049927426,,
2025-06-25 14:04:59.350,-2.6594286320632784e-05,-0.6206602091555655,,
2025-06-25 14:04:59.358,-2.4871224554010585e-05,-0.716575888200866,,
2025-06-25 14:04:59.366,-2.245601034515604e-05,-0.8089129164691404,,
2025-06-25 14:04:59.373,-1.941774425488185e-05,-0.898235936781522,,
2025-06-25 14:04:59.381,-1.5838611804097187e-05,-0.9851493065583712,,
2025-06-25 14:04:59.389,-1.181477603060871e-05,-1.0702841607591151,,
2025-06-25 14:04:59.397,-7.457068356356828e-06,-1.1542834524921104,,
2025-06-25 14:04:59.405,-2.8910818227559757e-06,-1.2377849633153084,,
2025-06-25 14:04:59.413,1.7436865167624876e-06,-1.3214024700905391,,
2025-06-25 14:04:59.420,6.2958777279808e-06,-1.4057054546543089,,
2025-06-25 14:04:59.428,1.0605597461396825e-05,-1.491197926131423,,
2025-06-25 14:04:59.436,1.450900396618972e-05,-1.5782970690902862,,
2025-06-25 14:04:59.444,1.784402437767564e-05,-1.6673125121537828,,
2025-06-25 14:04:59.452,2.045698435015623e-05,-1.7584270189539106,,
2025-06-25 14:04:59.459,2.2209889316243267e-05,-1.8516793380519985,,
2025-06-25 14:04:59.467,2.298803986064554e-05,-1.946949825737485,,
2025-06-25 14:04:59.475,2.270755406897888e-05,-2.0439492995432307,,
2025-06-25 14:04:59.483,2.132223541383244e-05,-2.1422114176778577,,
2025-06-25 14:04:59.491,1.882915156030292e-05,-2.241088734600593,,
2025-06-25 14:04:59.498,1.5272333555941255e-05,-2.339752473638575,,
2025-06-25 14:04:59.506,1.0744144971511223e-05,-2.4371959935503518,,
2025-06-25 14:04:59.514,5.384038097367386e-06,-2.5322419087153887,,
2025-06-25 14:04:59.522,-6.254406222292869e-07,-2.623552846832037,,
2025-06-25 14:04:59.530,-7.065403085051151e-06,-2.7096458817429085,,
2025-06-25 14:04:59.538,-1.3689979769130275e-05,-2.7889107432129028,,
2025-06-25 14:04:59.545,-2.0237934631249045e-05,-2.859631956700117,,
2025-06-25 14:04:59.553,-2.6445953768437518e-05,-2.9200150834285346,,
2025-06-25 14:04:59.561,-3.206281409947432e-05,-2.9682172016408117,,
2025-06-25 14:04:59.569,-3.686348841792325e-05,-3.002381689316921,,
2025-06-25 14:04:59.577,-4.066219909052391e-05,-3.0206772363243197,,
2025-06-25 14:04:59.584,-4.332349809614799e-05,-3.0213408293786386,,
2025-06-25 14:04:59.592,-4.477058872301631e-05,-3.0027242163876107,,
2025-06-25 14:04:59.600,-4.499028761673454e-05,-2.963343072409568,,
2025-06-25 14:04:59.608,-4.403426147354822e-05,-2.9019277714932867,,
2025-06-25 14:04:59.616,-4.201645560722288e-05,-2.81747434327646,,
2025-06-25 14:04:59.623,-3.910691637103896e-05,-2.709293897522483,,
2025-06-25 14:04:59.631,-3.552244233903027e-05,-2.57705857425034,,
2025-06-25 14:04:59.639,-3.1514656141115775e-05,-2.420841955415143,,
2025-06-25 14:04:59.647,-2.7356176129066146e-05,-2.2411518761133173,,
2025-06-25 14:04:59.655,-2.3325614280343173e-05,-2.038953703735217,,
2025-06-25 14:04:59.663,-1.9692177599695777e-05,-1.8156824044785624,,
2025-06-25 14:04:59.670,-1.6700718378827995e-05,-1.5732420714265871,,
2025-06-25 14:04:59.678,-1.455811612484335e-05,-1.3139920238238516,,
2025-06-25 14:04:59.686,-1.342182035921198e-05,-1.04071907483005,,
2025-06-25 14:04:59.694,-1.3391231696482976e-05,-0.7565960744635676,,
2025-06-25 14:04:59.702,-1.4502387012367148e-05,-0.4651273394325348,,
2025-06-25 14:04:59.709,-1.6726180058177185e-05,-0.170082064374019,,
2025-06-25 14:04:59.717,-1.997011116051104e-05,0.1245827411361522,,
2025-06-25 14:04:59.725,-2.4083336536163303e-05,0.4148078370999997,,
2025-06-25 14:04:59.733,-2.8864606268213103e-05,0.6965235480083117,,
2025-06-25 14:04:59.741,-3.407255913847331e-05,0.9657451566531776,,
2025-06-25 14:04:59.749,-3.943777156688471e-05,1.2186690523704913,,
2025-06-25 14:04:59.756,-4.467591321114255e-05,1.4517666367081614,,
2025-06-25 14:04:59.764,-4.950133540190605e-05,1.6618729340529077,,
2025-06-25 14:04:59.772,-5.364041058708024e-05,1.846266912721648,,
2025-06-25 14:04:59.780,-5.684394965999132e-05,2.0027407047659387,,
2025-06-25 14:04:59.788,-5.889806075692456e-05,2.129655223170765,,
2025-06-25 14:04:59.795,-5.963290165365516e-05,2.2259801065548275,,
2025-06-25 14:04:59.803,-5.892893574100075e-05,2.291316458120308,,
2025-06-25 14:04:59.811,-5.6720522805812665e-05,2.3259014639587794,,
2025-06-25 14:04:59.819,-5.2996913427992544e-05,2.3305946464828007,,
2025-06-25 14:04:59.827,-4.780089461907744e-05,2.30684619864176,,
2025-06-25 14:04:59.834,-4.12254141836815e-05,2.256648519221152,,
2025-06-25 14:04:59.842,-3.340852574945691e-05,2.1824726949782787,,
2025-06-25 14:04:59.850,-2.4527004236380236e-05,2.0871922201640603,,
2025-06-25 14:04:59.858,-1.4788994361825408e-05,1.9739966817038888,,
2025-06-25 14:04:59.866,-4.426041493630104e-06,1.846298451142596,,
2025-06-25 14:04:59.874,6.31519450264778e-06,1.7076356056926634,,
2025-06-25 14:04:59.881,1.7181288528482106e-05,1.5615743525449028,,
2025-06-25 14:04:59.889,2.7920216710034117e-05,1.4116141576876808,,
2025-06-25 14:04:59.897,3.82890754957696e-05,1.261098585658273,,
2025-06-25 14:04:59.905,4.806108806770693e-05,1.1131345431453532,,
2025-06-25 14:04:59.913,5.7031672819190623e-05,0.9705221974149624,,
2025-06-25 14:04:59.920,6.50234155465806e-05,0.8356973317841714,,
2025-06-25 14:04:59.928,7.18898578050958e-05,0.7106873359746178,,
2025-06-25 14:04:59.936,7.751807718432393e-05,0.5970814440507519,,
2025-06-25 14:04:59.944,8.183008831038038e-05,0.4960152602105387,,
2025-06-25 14:04:59.952,8.478313562260004e-05,0.4081690814681063,,
2025-06-25 14:04:59.959,8.636898038485923e-05,0.3337790582725482,,
2025-06-25 14:04:59.967,8.661230544295629e-05,0.2726598457205124,,
2025-06-25 14:04:59.975,8.556837281709339e-05,0.2242371019566573,,
2025-06-25 14:04:59.983,8.332007255168414e-05,0.1875879962544279,,
2025-06-25 14:04:59.991,7.997449782027631e-05,0.1614878027290339,,
2025-06-25 14:04:59.999,7.565917275702295e-05,0.1444606769562778,,
2025-06-25 14:05:00.006,7.051804759296526e-05,0.1348328354187486,,
2025-06-25 14:05:00.014,6.470736214268477e-05,0.1307865667225477,,
2025-06-25 14:05:00.022,5.839146515190121e-05,0.1304137752063972,,
2025-06-25 14:05:00.030,5.173866495195672e-05,0.1317680606964141,,
2025-06-25 14:05:00.038,4.491717751595914e-05,0.1329146368353125,,
2025-06-25 14:05:00.045,3.8091232333986914e-05,0.13197764872643,,
2025-06-25 14:05:00.053,3.141739515839198e-05,0.1271846391343616,,
2025-06-25 14:05:00.061,2.5041169902599703e-05,0.1169080142656742,,
2025-06-25 14:05:00.069,1.9093949734284477e-05,0.0997033728763008,,
2025-06-25 14:05:00.077,1.3690399254259003e-05,0.0743444957079605,,
2025-06-25 14:05:00.084,8.926363197451886e-06,0.0398546647584271,,
2025-06-25 14:05:00.092,4.877401564344388e-06,-0.0044661789743253,,
2025-06-25 14:05:00.100,1.598024540344974e-06,-0.0590190904338663,,
2025-06-25 14:05:00.108,-8.783697485182705e-07,-0.1238893624622368,,
2025-06-25 14:05:00.116,-2.538941011883184e-06,-0.1988361868860643,,
2025-06-25 14:05:00.124,-3.3903828925220725e-06,-0.2832895423628608,,
2025-06-25 14:05:00.131,-3.4575834100235936e-06,-0.3763550050484779,,
2025-06-25 14:05:00.139,-2.782091471335436e-06,-0.4768269848166488,,
2025-06-25 14:05:00.147,-1.4204626059525444e-06,-0.5832106286332914,,
2025-06-25 14:05:00.155,5.5749525438515e-07,-0.6937523241241224,,
2025-06-25 14:05:00.163,3.070605171813981e-06,-0.8064784033161142,,
2025-06-25 14:05:00.170,6.028398299474058e-06,-0.919241310784502,,
2025-06-25 14:05:00.178,9.33344657899406e-06,-1.0297721806750362,,
2025-06-25 14:05:00.186,1.288395885292336e-05,-1.135738479537668,,
2025-06-25 14:05:00.194,1.65765669844916e-05,-1.234805133539558,,
2025-06-25 14:05:00.202,2.030916844992016e-05,-1.3246973885424234,,
2025-06-25 14:05:00.209,2.398367759188874e-05,-1.403263566890272,,
2025-06-25 14:05:00.217,2.7508556618936125e-05,-1.4685358943185791,,
2025-06-25 14:05:00.225,3.080102754165041e-05,-1.5187876718888704,,
2025-06-25 14:05:00.233,3.378889667880281e-05,-1.5525852489012613,,
2025-06-25 14:05:00.241,3.641195152761504e-05,-1.5688334917878275,,
2025-06-25 14:05:00.249,3.862291489162729e-05,-1.566813711678243,,
2025-06-25 14:05:00.256,4.038796263473974e-05,-1.5462132775179445,,
2025-06-25 14:05:00.264,4.168682893450184e-05,-1.5071463755124803,,
2025-06-25 14:05:00.272,4.2512536301680686e-05,-1.450165563859828,,
2025-06-25 14:05:00.280,4.2870796967127113e-05,-1.3762639108047925,,
2025-06-25 14:05:00.288,4.2779137730625575e-05,-1.2868675998618275,,
2025-06-25 14:05:00.295,4.226580238270505e-05,-1.1838189512256418,,
2025-06-25 14:05:00.303,4.136848482660594e-05,-1.0693498606815333,,
2025-06-25 14:05:00.311,4.013294260449118e-05,-0.946045717392316,,
2025-06-25 14:05:00.319,3.861153528203428e-05,-0.8167999499328615,,
2025-06-25 14:05:00.327,3.686172570148899e-05,-0.6847594819543315,,
2025-06-25 14:05:00.334,3.494457509821792e-05,-0.5532615640663014,,
2025-06-25 14:05:00.342,3.2923256074746365e-05,-0.4257626875213868,,
2025-06-25 14:05:00.350,3.0861600962567234e-05,-0.3057605699975524,,
2025-06-25 14:05:00.358,2.8822697614471266e-05,-0.1967105189838098,,
2025-06-25 14:05:00.366,2.686754049809537e-05,-0.1019378041760185,,
2025-06-25 14:05:00.374,2.5053742331182014e-05,-0.0245479857537244,,
2025-06-25 14:05:00.381,2.343431051756376e-05,0.0326625685664468,,
2025-06-25 14:05:00.389,2.205649329514167e-05,0.067293504535652,,
2025-06-25 14:05:00.397,2.0960702659161896e-05,0.077421990423342,,
2025-06-25 14:05:00.405,2.0179524530731933e-05,0.0616761729880448,,
2025-06-25 14:05:00.413,1.973683095766157e-05,0.0192978572189235,,
2025-06-25 14:05:00.420,1.9647013935843036e-05,-0.0498081697670765,,
2025-06-25 14:05:00.428,1.9914365235692367e-05,-0.1450404771131332,,
2025-06-25 14:05:00.436,2.053263088172289e-05,-0.2650849037060712,,
2025-06-25 14:05:00.444,2.148477212250141e-05,-0.4079174656983079,,
2025-06-25 14:05:00.452,2.2742966314703375e-05,-0.5708271103051117,,
2025-06-25 14:05:00.459,2.426888064120183e-05,-0.7504585586156814,,
2025-06-25 14:05:00.467,2.6014248569596078e-05,-0.9428748560249436,,
2025-06-25 14:05:00.475,2.792177310877e-05,-1.143638632877379,,
2025-06-25 14:05:00.483,2.9926372029041875e-05,-1.3479104863418392,,
2025-06-25 14:05:00.491,3.195676820633939e-05,-1.550562339143397,,
2025-06-25 14:05:00.499,3.393741321700459e-05,-1.7463031212467726,,
2025-06-25 14:05:00.506,3.579071449723107e-05,-1.9298136654356304,,
2025-06-25 14:05:00.514,3.743951621067998e-05,-2.095887314505566,,
2025-06-25 14:05:00.522,3.880976203050639e-05,-2.2395724152920224,,
2025-06-25 14:05:00.530,3.98332450911736e-05,-2.356312636473209,,
2025-06-25 14:05:00.538,4.045032730186194e-05,-2.4420809110690267,,
2025-06-25 14:05:00.545,4.061248806340822e-05,-2.493502788380847,,
2025-06-25 14:05:00.553,4.028454231781733e-05,-2.507965096139814,,
2025-06-25 14:05:00.561,3.94463525934473e-05,-2.483706068967836,,
2025-06-25 14:05:00.569,3.8093860179878026e-05,-2.419883497954459,,
2025-06-25 14:05:00.577,3.623929855546173e-05,-2.3166179989243925,,
2025-06-25 14:05:00.584,3.3910539979855526e-05,-2.175009178752164,,
2025-06-25 14:05:00.592,3.1149638379553554e-05,-1.997123287585888,,
2025-06-25 14:05:00.600,2.801071922157468e-05,-1.7859518603855995,,
2025-06-25 14:05:00.608,2.455740460864085e-05,-1.5453418460166566,,
2025-06-25 14:05:00.616,2.0859961608410783e-05,-1.2798987596939675,,
2025-06-25 14:05:00.624,1.699234561431619e-05,-0.9948654302642324,,
2025-06-25 14:05:00.631,1.3029289197414258e-05,-0.6959798975273717,,
2025-06-25 14:05:00.639,9.043563238992e-06,-0.3893168942455016,,
2025-06-25 14:05:00.647,5.10351224063336e-06,-0.0811180717557294,,
2025-06-25 14:05:00.655,1.2709406099617786e-06,0.2223833492725728,,
2025-06-25 14:05:00.663,-2.400597681650525e-06,0.5151375394060307,,
2025-06-25 14:05:00.670,-5.867076611044422e-06,0.7914466544684265,,
2025-06-25 14:05:00.678,-9.094834179781218e-06,1.0461213477695177,,
2025-06-25 14:05:00.686,-1.206097675017852e-05,1.2746200126972809,,
2025-06-25 14:05:00.694,-1.4753376766119972e-05,1.473166326814224,,
2025-06-25 14:05:00.702,-1.7170301373260095e-05,1.6388416091094375,,
2025-06-25 14:05:00.709,-1.931971876560012e-05,1.7696495627206388,,
2025-06-25 14:05:00.717,-2.1218335404863503e-05,1.864552090119811,,
2025-06-25 14:05:00.725,-2.289042077240762e-05,1.9234759740114356,,
2025-06-25 14:05:00.733,-2.4366477290323983e-05,1.9472912645258025,,
2025-06-25 14:05:00.741,-2.568181182090908e-05,1.9377631656371928,,
2025-06-25 14:05:00.749,-2.6875062095125485e-05,1.8974800443579036,,
2025-06-25 14:05:00.756,-2.7986726925227e-05,1.82976087080478,,
2025-06-25 14:05:00.764,-2.90577435204458e-05,1.7385459122798108,,
2025-06-25 14:05:00.772,-3.0128149028286765e-05,1.6282748326358472,,
2025-06-25 14:05:00.780,-3.1235856918250607e-05,1.5037564837694553,,
2025-06-25 14:05:00.788,-3.2415572318408825e-05,1.370034626194457,,
2025-06-25 14:05:00.795,-3.369786416590438e-05,1.2322535978889422,,
2025-06-25 14:05:00.803,-3.510840624107059e-05,1.0955275919269305,,
2025-06-25 14:05:00.811,-3.666739396283797e-05,0.9648167399302386,,
2025-06-25 14:05:00.819,-3.838913931257159e-05,0.8448126727403868,,
2025-06-25 14:05:00.827,-4.0281842450382535e-05,0.7398356851639407,,
2025-06-25 14:05:00.834,-4.234753546753588e-05,0.6537451059599604,,
2025-06-25 14:05:00.842,-4.4582191213014777e-05,0.5898639962313379,,
2025-06-25 14:05:00.850,-4.697598813998702e-05,0.550918887646779,,
2025-06-25 14:05:00.858,-4.951372051391486e-05,0.5389949333057843,,
2025-06-25 14:05:00.866,-5.217534197123135e-05,0.5555065714992776,,
2025-06-25 14:05:00.874,-5.493662917790637e-05,0.6011835766255316,,
2025-06-25 14:05:00.881,-5.776995108303873e-05,0.6760721683549287,,
2025-06-25 14:05:00.889,-6.064512788641005e-05,0.7795506508554273,,
2025-06-25 14:05:00.897,-6.353036226265638e-05,0.9103588467278816,,
2025-06-25 14:05:00.905,-6.63932235669896e-05,1.0666403686147046,,
2025-06-25 14:05:00.913,-6.920166368895761e-05,1.2459965346299602,,
2025-06-25 14:05:00.920,-7.192504096752756e-05,1.4455504915296578,,
2025-06-25 14:05:00.928,-7.453512622475145e-05,1.6620198823637105,,
2025-06-25 14:05:00.936,-7.700706265257619e-05,1.8917962068453853,,
2025-06-25 14:05:00.944,-7.932024917406469e-05,2.131028889907418,,
2025-06-25 14:05:00.952,-8.145911520568381e-05,2.375712004103759,,
2025-06-25 14:05:00.959,-8.341375370491664e-05,2.621771585416744,,
2025-06-25 14:05:00.967,-8.518037924410717e-05,2.8651515380918617,,
2025-06-25 14:05:00.975,-8.676157885474904e-05,3.1018962398725027,,
2025-06-25 14:05:00.983,-8.816632577104627e-05,3.328228130046448,,
2025-06-25 14:05:00.991,-8.940973017486694e-05,3.540618780801521,,
2025-06-25 14:05:00.999,-9.051250677182188e-05,3.735852204231597,,
2025-06-25 14:05:01.006,-9.150014662017304e-05,3.911079415784577,,
2025-06-25 14:05:01.014,-9.240179013236714e-05,4.063863542891352,,
2025-06-25 14:05:01.022,-9.32488095358232e-05,4.19221502226026,,
2025-06-25 14:05:01.030,-9.40731221902713e-05,4.294616664059123,,
2025-06-25 14:05:01.038,-9.490527079566394e-05,4.370038573039899,,
2025-06-25 14:05:01.045,-9.577232237499033e-05,4.417943103869255,,
2025-06-25 14:05:01.053,-9.669565457520592e-05,4.438280188997423,,
2025-06-25 14:05:01.061,-9.768871480577608e-05,4.431473512256467,,
2025-06-25 14:05:01.069,-9.875485446142476e-05,4.398398113226109,,
2025-06-25 14:05:01.077,-9.988535632663563e-05,4.340350101867058,,
2025-06-25 14:05:01.084,-0.0001010577875661,4.2590092433496345,,
2025-06-25 14:05:01.092,-0.0001022348227814,4.15639523642128,,
2025-06-25 14:05:01.100,-0.0001033636907796,4.034818548337168,,
2025-06-25 14:05:01.108,-0.000104376402688,3.896826682397552,,
2025-06-25 14:05:01.116,-0.0001051909075955,3.745146745181896,,
2025-06-25 14:05:01.124,-0.0001057132739211,3.5826251591008758,,
2025-06-25 14:05:01.131,-0.0001058408986736,3.412165342906639,,
2025-06-25 14:05:01.139,-0.0001054666288068,3.2366641705512444,,
2025-06-25 14:05:01.147,-0.0001044835888463,3.0589480294143074,,
2025-06-25 14:05:01.155,-0.0001027904729672,2.8817093404279515,,
2025-06-25 14:05:01.163,-0.0001002970645032,2.7074444757619176,,
2025-06-25 14:05:01.170,-9.69297605665444e-05,2.538394108651673,,
2025-06-25 14:05:01.178,-9.26368729787638e-05,2.376487144990024,,
2025-06-25 14:05:01.186,-8.739343531412533e-05,2.223289505559569,,
2025-06-25 14:05:01.194,-8.12051947706389e-05,2.079959136172576,,
2025-06-25 14:05:01.202,-7.411145542818718e-05,1.94720870107482,,
2025-06-25 14:05:01.209,-6.618649074308958e-05,1.825277441620444,,
2025-06-25 14:05:01.217,-5.753934430464328e-05,1.713913640705413,,
2025-06-25 14:05:01.225,-4.831196377946355e-05,1.6123690150857413,,
2025-06-25 14:05:01.233,-3.867574076165486e-05,1.519406159708825,,
2025-06-25 14:05:01.241,-2.8826631115472194e-05,1.4333198902952222,,
2025-06-25 14:05:01.249,-1.8979081058092983e-05,1.3519729761905963,,
2025-06-25 14:05:01.256,-9.358984611195432e-06,1.2728463364067018,,
2025-06-25 14:05:01.264,-1.95881699261965e-07,1.1931033069671502,,
2025-06-25 14:05:01.272,8.28538161420479e-06,1.1096670982935763,,
2025-06-25 14:05:01.280,1.587324577163369e-05,1.0193100654103835,,
2025-06-25 14:05:01.288,2.237790705387628e-05,0.918752926020422,,
2025-06-25 14:05:01.295,2.763921950711274e-05,0.8047715958665259,,
2025-06-25 14:05:01.303,3.153357504776612e-05,0.674308881230545,,
2025-06-25 14:05:01.311,3.397935609649514e-05,0.5245878889359072,,
2025-06-25 14:05:01.319,3.4940643020377166e-05,0.3532236991537296,,
2025-06-25 14:05:01.327,3.4428961376801995e-05,0.1583296120102861,,
2025-06-25 14:05:01.334,3.2502967908867525e-05,-0.0613858542091155,,
2025-06-25 14:05:01.342,2.926611839337059e-05,-0.3065350432429926,,
2025-06-25 14:05:01.350,2.486253311421184e-05,-0.576984006897642,,
2025-06-25 14:05:01.358,1.947142693547957e-05,-0.8718054918516215,,
2025-06-25 14:05:01.366,1.3300539992179108e-05,-1.189254949269966,,
2025-06-25 14:05:01.374,6.578981335401478e-06,-1.5267717774802805,,
2025-06-25 14:05:01.381,-4.50172134007943e-07,-1.8810071715380925,,
2025-06-25 14:05:01.389,-7.537245945287871e-06,-2.2478789814341464,,
2025-06-25 14:05:01.397,-1.4433082499559492e-05,-2.6226529154462046,,
2025-06-25 14:05:01.405,-2.0895719228600676e-05,-3.0000483180579938,,
2025-06-25 14:05:01.413,-2.669650316628189e-05,-3.37436566010223,,
2025-06-25 14:05:01.420,-3.162558739595123e-05,-3.739631865651303,,
2025-06-25 14:05:01.428,-3.549683506004086e-05,-4.089758732886282,,
2025-06-25 14:05:01.436,-3.815219792480545e-05,-4.418709046380503,,
2025-06-25 14:05:01.444,-3.946560237174807e-05,-4.720664570299611,,
2025-06-25 14:05:01.452,-3.934628966912834e-05,-4.990189977451529,,
2025-06-25 14:05:01.459,-3.77414744652092e-05,-5.222386909122248,,
2025-06-25 14:05:01.467,-3.463812980394551e-05,-5.413032761000747,,
2025-06-25 14:05:01.475,-3.006367909745303e-05,-5.55869942440017,,
2025-06-25 14:05:01.483,-2.4085392854006488e-05,-5.656848041980005,,
2025-06-25 14:05:01.491,-1.6808366373183333e-05,-5.705896817936231,,
2025-06-25 14:05:01.499,-8.372076704202711e-06,-5.705260003693078,,
2025-06-25 14:05:01.506,1.0543442846924038e-06,-5.6553573088434685,,
2025-06-25 14:05:01.514,1.1277850279120623e-05,-5.55759411200722,,
2025-06-25 14:05:01.522,2.2087872883050597e-05,-5.414313919720847,,
2025-06-25 14:05:01.530,3.326299557349062e-05,-5.228725499713472,,
2025-06-25 14:05:01.538,4.457760783667484e-05,-5.004807956600068,,
2025-06-25 14:05:01.545,5.580833590121056e-05,-4.747197683953474,,
2025-06-25 14:05:01.553,6.674011672765563e-05,-4.461061584378533,,
2025-06-25 14:05:01.561,7.71717972150889e-05,-4.151961180374023,,
2025-06-25 14:05:01.569,8.6921121567339e-05,-3.8257122449000502,,
2025-06-25 14:05:01.577,9.582896306580404e-05,-3.4882443828902763,,
2025-06-25 14:05:01.584,0.0001037626857785,-3.1454646295850592,,
2025-06-25 14:05:01.592,0.0001106185737073,-2.803128641814977,,
2025-06-25 14:05:01.600,0.0001163233174254,-2.466722487584406,,
2025-06-25 14:05:01.608,0.0001208345908123,-2.141357427144128,,
2025-06-25 14:05:01.616,0.0001241407810954,-1.8316794597306976,,
2025-06-25 14:05:01.624,0.0001262599543205,-1.5417948125043106,,
2025-06-25 14:05:01.631,0.0001272381463042,-1.2752119930005483,,
2025-06-25 14:05:01.639,0.0001271470672486,-1.0348005273587697,,
2025-06-25 14:05:01.647,0.0001260812980314,-0.8227660703504855,,
2025-06-25 14:05:01.655,0.0001241550395032,-0.6406412011636072,,
2025-06-25 14:05:01.663,0.0001214984548991,-0.4892909108043574,,
2025-06-25 14:05:01.670,0.0001182536233831,-0.3689315436090615,,
2025-06-25 14:05:01.678,0.0001145701115389,-0.2791617768971172,,
2025-06-25 14:05:01.686,0.0001106001918933,-0.2190041057570773,,
2025-06-25 14:05:01.694,0.0001064938063004,-0.1869552367571077,,
2025-06-25 14:05:01.702,0.0001023934625053,-0.1810437755950027,,
2025-06-25 14:05:01.709,9.842931586231878e-05,-0.1988936098250421,,
2025-06-25 14:05:01.717,9.471470007417558e-05,-0.2377914294772009,,
2025-06-25 14:05:01.725,9.134234352306948e-05,-0.294756887412946,,
2025-06-25 14:05:01.733,8.838146331942958e-05,-0.3666139721399796,,
2025-06-25 14:05:01.741,8.587587867751564e-05,-0.4500622453936125,,
2025-06-25 14:05:01.749,8.384323162840639e-05,-0.5417466826990299,,
2025-06-25 14:05:01.756,8.227534772106209e-05,-0.6383249463094091,,
2025-06-25 14:05:01.764,8.113971351690753e-05,-0.7365310190034373,,
2025-06-25 14:05:01.772,8.038199258965107e-05,-0.8332342400662052,,
2025-06-25 14:05:01.780,7.992944860294533e-05,-0.9254929157106436,,
2025-06-25 14:05:01.788,7.969509403053844e-05,-1.0106018241994223,,
2025-06-25 14:05:01.795,7.958233736247496e-05,-1.086133096129474,,
2025-06-25 14:05:01.803,7.94898629694646e-05,-1.149970117888344,,
2025-06-25 14:05:01.811,7.931645697810336e-05,-1.200334277201181,,
2025-06-25 14:05:01.819,7.896551123389128e-05,-1.235804538835842,,
2025-06-25 14:05:01.827,7.834900792287613e-05,-1.2553299984808433,,
2025-06-25 14:05:01.834,7.73908843195753e-05,-1.2582357053147954,,
2025-06-25 14:05:01.842,7.602975144795422e-05,-1.2442221625383552,,
2025-06-25 14:05:01.850,7.422096700050872e-05,-1.2133590069676958,,
2025-06-25 14:05:01.858,7.193805423485546e-05,-1.166073432157489,,
2025-06-25 14:05:01.866,6.917343693654635e-05,-1.1031339515080103,,
2025-06-25 14:05:01.874,6.593843890664819e-05,-1.0256300924892792,,
2025-06-25 14:05:01.881,6.226248786214603e-05,-0.9349485642981747,,
2025-06-25 14:05:01.889,5.819149046286687e-05,-0.8327463480779181,,
2025-06-25 14:05:01.897,5.378542022900245e-05,-0.7209210285383902,,
